Day,GroupID,GroupNumber,GroupType,MouseID,MouseNumber,FractionOfTimeOutside,VisitsOutsideRate,ForagingCorrelation,ContactRate,ContactRateOutside,FractionOfTimeInContactOutside,MedianContactDuration,MeanContactDuration,DiffBetweenApproachesAndChases,FractionOfChasesPerContact,FractionOfEscapesPerContact,FractionOfFollowsPerContact,FractionOfBeingFollowedPerContact,FractionOfNAChasesPerContact,FractionOfNAEscapesPerContact,AggressiveChaseRateOutside,AggressiveEscapeRateOutside,FollowRateOutside,BeingFollowedRateOutside,NAChaseRateOutside,NAEscapeRateOutside,AggressiveChaseRate,AggressiveEscapeRate,FollowRate,BeingFollowedRate,NAChaseRate,NAEscapeRate,NumberOfApproachs,ApproachRateOutside,NumberOfApproachesPerMiceOut,FractionOfApproachesPerContact,ApproachRate,FractionOfBeingApproachedPerContact,BeingApproachedRateOutside,BeingApproachedRate,FractionOfApproachEscapeBehaviorPerAggression,Entropy,EntropyOutside,FractionOfTimeNearFoodOrWater,FoodOrWaterPerTimeOutside,FractionOfTimeInFeederOutside,FractionOfTimeInWaterOutside,ProximateVsDistantFood,ProximateVsDistantWater,FractionOfTimeAtHighPlace,HighPlacePerTimeOutside,FractionOfTimeInTheOpenOutside,FractionOfTimeInSmallNestOutside,FractionOfTimeOnRampOutside,FractionOfTimeInLabyrinthOutside,DistanceFromWallsInOpen,DistanceFromNest,FractionOfTimeAloneOutside,MedianSpeedOutside,MeanSpeedOutside,TangentialVelocity,AngularVelocity,DistanceOutside,GridEntropy6x6,GridMI6x6,ConditionID
1,6,36,Baseline04,2,206,0.63725295024514,41.0001898156936,0.0158836198695657,74.0836763133163,116.25474042108,0.149707219970068,2.96,4.63590551181102,488,0.0292463442069741,0.0191226096737908,0.125984251968504,0.0911136107986502,0.0967379077615298,0.0719910011248594,3.40002615404734,2.22309402380018,14.6462665097424,10.5923891722244,11.246240355695,8.36929514842422,2.1666766975773,1.41667322533901,9.33337654340992,6.75003125014468,7.16669984583262,5.33335802480567,514,67.215901660782,77.7434566764252,0.578177727784027,42.8335316367205,0.485939257592801,56.4927422518635,36.0001666674383,0.186046511627907,2.45187935012852,2.36474307905581,0.248017814897291,0.389198378449065,0.307443732473156,0.0817546459759092,0.211870013989187,0.651032595172929,0.0171028569576711,0.026838411577525,0.437141653226392,0.0635746770701655,0.0267294363802798,0.0832468796768522,9.23888397216797,44.6185035705566,0.1354140330994,0.00690026953816414,0.0195459498669249,0.0169715987510966,0.22901787861596,531.982117528096,3.81438905804364,0.65883595467235,1
1,6,36,Baseline04,3,207,0.649706711605146,23.2501076393872,0.182693586243471,68.5003171310978,105.432675863642,0.16752935811196,3.08,5.72029197080292,407,0.0255474452554745,0.0255474452554745,0.10705596107056,0.138686131386861,0.0815085158150852,0.113138686131387,2.69353551476456,2.69353551476456,11.2871964428229,14.6220499372934,8.59366092805837,11.9285144225288,1.75000810188936,1.75000810188936,7.3333672841078,9.5000439816851,5.58335918221844,7.75003587979574,428,54.8968190628207,58.1318137367347,0.520681265206813,35.6668317908879,0.552311435523114,58.2316725572911,37.8335084884652,0.214285714285714,2.43987104871553,2.31726301691051,0.279540183056403,0.430255957131456,0.352479762854863,0.0777761942765933,0.16716667744857,0.718877120973357,0.0197371284126315,0.0303785201231331,0.41537738000228,0.0491007296773458,0.0302944362102383,0.074887413065785,8.60901737213135,44.0113792419434,0.0556492988256755,0.00607008347287774,0.0177777622512529,0.0187227926268576,0.248778651560864,495.964011285454,3.76093037191231,0.65927595917904,1
1,6,36,Baseline04,4,208,0.668451242829828,32.416816744522,0.203841315758536,67.7503136588595,101.354159163568,0.129116084241555,2.84,4.58607626076261,428,0.020910209102091,0.015990159901599,0.1230012300123,0.0787207872078721,0.102091020910209,0.0627306273062731,2.11933666147683,1.62066921171758,12.4666862439814,7.97867919614807,10.3473495825045,6.35800998443049,1.41667322533901,1.08333834878865,8.33337191375886,5.33335802480567,6.91669868841985,4.25001967601702,445,55.4767537857171,58.1827796405307,0.547355473554736,37.0835050162269,0.562115621156212,56.9727561349948,38.083509645878,0.233333333333333,2.4247073051234,2.25626986328482,0.288447631701999,0.431516336899729,0.364639491137571,0.0668768457621578,0.140084029144285,0.625538525269263,0.0184371223940852,0.0275818507211285,0.412179121347954,0.0350729439664009,0.0275042802289438,0.093649747064788,9.34430980682373,42.5521125793457,0.0465090508142131,0.00711039779707789,0.0193766960339906,0.0163491976299924,0.216548275361627,554.929197717458,3.78662018980054,0.651657867451625,1
2,6,36,Baseline04,1,205,0.38692632822292,53.8194798005699,0.0658725041722962,27.2429874532296,70.408719867556,0.129939137008718,3.64,6.64379204892966,145,0.018348623853211,0.0397553516819572,0.0825688073394495,0.223241590214067,0.0642201834862385,0.18348623853211,1.29190311683589,2.7991234198111,5.81356402576151,15.71815458817,4.52166090892562,12.9190311683589,0.499871329417057,1.08305454707029,2.24942098237676,6.08176784124087,1.7495496529597,4.99871329417057,151,32.5128951070366,37.899703830129,0.46177370030581,12.5800951236626,0.452599388379205,31.8669435486186,12.3301594589541,0.263157894736842,1.78114877096506,2.11503168575228,0.136275106963208,0.352199106194436,0.269629750136368,0.0825693560580687,0.326861990026796,0.673572277112972,0.00705003712007465,0.0182206187737447,0.534881384154569,0.0139094902245998,0.0179742002162742,0.0807894006526503,8.75535202026367,43.7099609375,0.142133266983741,0.00342996255494654,0.014805026754018,0.0266955102267382,0.275427762366852,241.218300903216,2.66806346337843,0.661770032290118,1
2,6,36,Baseline04,2,206,0.475993216560922,23.9938238120188,0.0431502572890149,38.6567161415858,81.2127458892854,0.159885648719869,3.92,7.08741379310345,231,0.0474137931034483,0.0603448275862069,0.172413793103448,0.170258620689655,0.125,0.109913793103448,3.8506043309575,4.90076914849136,14.0021975671182,13.8271700975292,10.1515932361607,8.92640094903784,1.83286154119588,2.33273287061293,6.6649510588941,6.58163917065792,4.83208951769822,4.24890630004499,253,44.2819498060112,58.1024460696004,0.545258620689655,21.0779077237526,0.487068965517241,39.5562081271088,18.8284867413758,0.3,2.08103348904344,2.27460605572779,0.197418627427384,0.414750926187027,0.315681488900341,0.0990694372866853,0.548664715847836,0.790389069922657,0.00966140197245524,0.020297352223335,0.477622738013049,0.0296593770966832,0.0201806672436091,0.0576696064799059,9.0390567779541,42.6122436523438,0.237864275921082,0.00474434066563845,0.0146214076575555,0.0210947647214898,0.253029950712689,298.17436636053,3.12483533901827,0.674730020678938,1
2,6,36,Baseline04,3,207,0.37815080932871,13.5798377824967,0.136514492485967,31.658517529747,83.7192906870857,0.172924398053404,3.88,7.4358947368421,155,0.0421052631578947,0.0552631578947368,0.15,0.205263157894737,0.107894736842105,0.15,3.52502276577203,4.62659238007579,12.5578936030629,17.1844859831386,9.03287083729082,12.5578936030629,1.33299021177882,1.7495496529597,4.74877762946205,6.49832728242175,3.41578741768323,4.74877762946205,171,37.6736808091886,41.5940325130741,0.45,14.2463328883861,0.668421052631579,55.959736406631,21.1612196119888,0.162162162162162,1.84344121253649,2.34487318385538,0.198699779130927,0.525451153955369,0.448206644667913,0.0772445092874558,0.372165421418272,0.681381714466804,0.0100807384765773,0.026657984666151,0.373530016548024,0.0243985429905902,0.0265845466918641,0.0499623018398661,8.70560646057129,42.9845275878906,0.0942527441323059,0.00462675024755299,0.0140580014042143,0.0226201745661453,0.273098345577443,228.386290812865,2.52117145048805,0.660367315256688,1
2,6,36,Baseline04,4,208,0.491615121292852,19.4949818472652,0.0719622858348513,35.0743049474302,71.3450490603128,0.126745261080701,3.64,6.39543942992874,231,0.0688836104513064,0.0261282660332542,0.237529691211401,0.0807600950118765,0.168646080760095,0.0546318289786223,4.91450456709993,1.86412242200342,16.9465674727584,5.76183294073785,12.0320629056585,3.89771051873443,2.41604475884911,0.916430770597939,8.33118882361762,2.83260420002999,5.91514406476851,1.91617342943205,260,44.0610754291718,54.2638894686313,0.617577197149644,21.6610909414058,0.491686460807601,35.0793946686099,17.2455608648885,0.15,2.07383384875581,2.18471050326244,0.247081769692616,0.502591883347361,0.444037726825098,0.0585541565222631,0.163841065219235,0.538572852686754,0.00819696411479267,0.0166735394412528,0.372297257857088,0.0269789354166314,0.016579391844182,0.0814583839376668,9.511962890625,43.4986190795898,0.188022166110254,0.00549255637452006,0.0153861740234729,0.0199465484468411,0.239558428573093,324.448251632974,2.96553240606181,0.659625271343013,1
3,6,36,Baseline04,1,205,0.607534821791502,29.9166943673096,0.0289485999363649,28.0000259259499,46.0879359036299,0.0989793290120813,4.06,7.73142857142857,143,0.0238095238095238,0.068452380952381,0.130952380952381,0.202380952380952,0.107142857142857,0.133928571428571,1.09733180722928,3.15482894578419,6.03532493976106,9.3273203614489,4.93799313253177,6.17249141566472,0.666667283951189,1.91666844135967,3.66667006173154,5.66667191358511,3.00000277778035,3.75000347222544,151,20.7121378614527,40.2116214248939,0.449404761904762,12.5833449845787,0.511904761904762,23.5926338554296,14.3333466049506,0.258064516129032,2.10112330291042,1.86779631452927,0.176827941507353,0.29105811743584,0.23965879077083,0.0513993266650105,0.465160350781245,0.803825055596738,0.0089046378746647,0.0146569999862834,0.615898813814798,0.0145686038129232,0.014436009552883,0.0638174649501552,9.80753707885742,44.0482559204102,0.484921594118301,0.00238067749887705,0.010130617059554,0.0235210692868726,0.250248294273298,263.689831443131,3.27196321024539,0.685888485852373,1
3,6,36,Baseline04,2,206,0.376738311794733,18.916684182115,0.23594945413513,29.5000273148401,78.3037625621502,0.157509517618347,3.5,7.24146892655367,176,0.0621468926553672,0.0310734463276836,0.155367231638418,0.135593220338983,0.0932203389830508,0.104519774011299,4.86633552646131,2.43316776323066,12.1658388161533,10.617459330461,7.29950328969197,8.18429156723039,1.83333503086577,0.916667515432885,4.58333757716442,4.00000370370713,2.75000254629865,3.08333618827425,198,43.7970197381518,54.7876134490986,0.559322033898305,16.5000152777919,0.480225988700565,37.6035017953829,14.1666797839628,0.181818181818182,1.86530240798386,2.41439905365476,0.157086256561349,0.416963849025627,0.337421382874923,0.079542466150704,0.542694607725309,0.698584847361266,0.00921297149349212,0.0244545648930758,0.418153397709873,0.0332164265859215,0.024366086065322,0.107211761785503,9.34322738647461,40.1813850402832,0.200603622224898,0.00421203905716538,0.0148910298172531,0.0227116397254308,0.262790048748716,240.460349489003,2.63974347065559,0.649823966329529,1
3,6,36,Baseline04,3,207,0.292682678409887,8.16667422840206,0.240654351902856,17.250015972237,58.9376045960575,0.152760070484693,3.56,9.33082125603865,120,0.0193236714975845,0.0483091787439614,0.144927536231884,0.159420289855072,0.1256038647343,0.111111111111111,1.13889091006874,2.84722727517186,8.54168182551559,9.39585000806714,7.40279091544684,6.54862273289528,0.333333641975594,0.833334104938986,2.50000231481696,2.75000254629865,2.16666867284136,1.91666844135967,124,35.3056182121311,41.2924996392456,0.599033816425121,10.3333429012434,0.502415458937198,29.6111636617874,8.66667469136546,0.285714285714286,1.53974290208252,2.28090515506735,0.181891835085032,0.621464297351762,0.524364356510818,0.0970999408409444,0.162153846153846,0.629622389469912,0.00340741056241719,0.0116419959695916,0.258857249515181,0.0366754508900749,0.0115660699089204,0.0713610062733908,7.33785915374756,41.0554161071777,0.144987140023474,0.00338395708240569,0.0104301126075639,0.0240702670288143,0.283521030934948,131.210816603154,1.89148121831801,0.668234871381897,1
3,6,36,Baseline04,4,208,0.377744794208143,21.5000199074258,0.199642014889221,29.583360725334,78.3157337412125,0.128344657861968,3.56,5.89971830985916,156,0.0535211267605634,0.0253521126760563,0.185915492957746,0.129577464788732,0.132394366197183,0.104225352112676,4.19154631290996,1.98546930611525,14.5601082448451,10.1479542312557,10.3685619319352,8.16248492514045,1.58333479938407,0.750000694445088,5.50000509259731,3.83333688271934,3.91667029321323,3.08333618827425,175,38.6063476189075,51.2768755941606,0.492957746478873,14.5833468364323,0.569014084507042,44.5627555372533,16.8333489197675,0.0357142857142857,1.82854120445919,2.30872155217196,0.150801991483325,0.39921659754292,0.35527154356757,0.0439450539753508,0.450834149774386,0.707775546630968,0.0112694548791249,0.0298335147218872,0.448149836750301,0.0452245786392917,0.0297036012981538,0.0775754723455991,9.3788423538208,41.4086227416992,0.247100234334402,0.00441056163981557,0.0165342862471557,0.0239033686917722,0.266474504758867,267.078325750306,2.61937665527133,0.666418339368381,1
4,6,36,Baseline04,1,205,0.377833909413047,14.7499863426052,0.0379658605849631,19.666648456807,52.0510413884199,0.0994067063502761,4.5,6.87525423728813,109,0.0296610169491525,0.0635593220338983,0.105932203389831,0.326271186440678,0.076271186440678,0.26271186440678,1.54388682084296,3.30832890180635,5.51388150301058,16.9827550292726,3.96999468216762,13.6744261274662,0.583332793210377,1.24999884259366,2.08333140432277,6.41666072531414,1.4999986111124,5.16666188272048,116,25.5844101739691,36.4012928735055,0.491525423728814,9.66665771605767,0.516949152542373,26.9077417346916,10.1666572530951,0.454545454545455,1.76807781955279,2.14798088653111,0.169035954596338,0.44738164147027,0.359000247512014,0.0883813939582562,0.217913361639385,0.752446970747262,0.00447869955675967,0.0118536199244721,0.460894327073648,0.023815066865003,0.0117065830843918,0.0560553446666062,8.91409683227539,44.7573394775391,0.297156552574248,0.00264805450569838,0.0116702079804177,0.026034218261191,0.281269701521804,189.337454274297,2.4125422555682,0.634367752514233,1
4,6,36,Baseline04,2,206,0.386670012342581,15.5833189043343,0.14555335462003,33.5833022376831,86.8526163542495,0.252978898669553,4.8,10.4858560794045,223,0.0694789081885856,0.0719602977667494,0.290322580645161,0.143920595533499,0.220843672456576,0.0719602977667494,6.03442495761535,6.24994013467304,25.2152757157499,12.4998802693461,19.1808507581345,6.24994013467304,2.33333117284151,2.41666442901442,9.74999097223058,4.83332885802883,7.41665979938907,2.41666442901442,251,54.0943094414804,67.7887774913651,0.622828784119107,20.9166472994006,0.486352357320099,42.2409747033074,16.3333182098905,0.280701754385965,1.84019701702096,2.26958402830848,0.151181341498758,0.390982844991906,0.322894416720146,0.0680884282717598,0.576393111938417,0.624639516072308,0.00651666063272164,0.0168532868459114,0.472356586622733,0.0331055258091398,0.0167503184835394,0.0867017557303091,10.5660676956177,41.1634063720703,0.202016743134644,0.00432812888175249,0.0161033686712265,0.0207246268493259,0.259355966222175,267.203196361661,2.68087506507063,0.650382886776182,1
4,6,36,Baseline04,3,207,0.329675620670722,9.66665771605767,0.145788349230166,35.4999671296601,107.681505406544,0.310619295042831,5.2,10.3846009389671,172,0.0633802816901408,0.0751173708920188,0.169014084507042,0.291079812206573,0.105633802816901,0.215962441314554,6.82488414548518,8.08875157983429,18.1996910546272,31.3439123718579,11.374806909142,23.2551607920236,2.2499979166686,2.66666419753315,5.99999444444959,10.333323765441,3.74999652778099,7.66665956790781,199,50.3019238870945,60.090790440498,0.467136150234742,16.5833179784093,0.617370892018779,66.4794270467631,21.9166463734756,0.186440677966102,1.68595404243313,2.33975271872964,0.165687809548324,0.502578289566072,0.413051537705378,0.0895267518606937,0.422780093426806,0.518195507591919,0.00359166334105246,0.0108945372840893,0.397239151804522,0.031928099985957,0.0108215138323269,0.0573599213593596,9.76449203491211,42.5825233459473,0.162901277910406,0.00358032202348113,0.0162562157472233,0.0246554359458369,0.306416676991072,230.529395511374,2.28280729561187,0.663540302617534,1
4,6,36,Baseline04,4,208,0.328470992156489,11.4166560956888,0.113454911572736,26.0833091821211,79.4082576695072,0.124558490651136,3.36,5.64690095846645,168,0.0702875399361022,0.0255591054313099,0.252396166134185,0.108626198083067,0.182108626198083,0.0830670926517572,5.58141108220178,2.02960402989156,20.0423397951791,8.62581712703912,14.4609287129773,6.59621309714756,1.83333163580404,0.666666049383288,6.58332723765996,2.83333070987897,4.74999560185592,2.16666466049568,190,48.2030957099245,57.8547068694852,0.60702875399361,15.8333186728531,0.559105431309904,44.3975881538778,14.5833198302594,0.133333333333333,1.64036487491807,2.2133105590801,0.145942457460688,0.444308511088121,0.383930610093334,0.0603779009947879,0.166491677618778,0.456510574723376,0.00887499178241502,0.0270191036479314,0.421472646857356,0.0312897287941615,0.0269260801298947,0.0759100096124302,9.9731616973877,45.300464630127,0.166824994573628,0.00447550462558866,0.015509860743462,0.0232752326588126,0.269111781454683,218.890664672479,2.32063512546859,0.655138559075918,1
1,7,37,Baseline04,1,209,0.73383697717399,32.6667876547691,0.232128364724575,74.9169441368302,102.089355629551,0.120974183039111,2.72,4.26593993325918,518,0.0222469410456062,0.00778642936596218,0.121245828698554,0.0789766407119021,0.0989988876529477,0.0711902113459399,2.27117587607455,0.794911556626092,12.3779085246063,8.06267436006465,10.1067326485317,7.26776280343856,1.66667283952904,0.583335493835162,9.08336697543324,5.91668858032808,7.41669413590421,5.33335308649291,538,61.0946310664054,67.9921532393164,0.598442714126808,44.8334993833311,0.466073414905451,47.5811346037618,34.9167959881333,0.148148148148148,2.59387225260668,2.39558312695497,0.297983511050041,0.406062273118993,0.318662378350142,0.0873998947688511,0.413564677513235,0.518089160940117,0.0230139741258301,0.0313611535554627,0.451522381807377,0.0399411513095222,0.0312841859285513,0.0711130402086454,10.1672601699829,40.5021553039551,0.101445855797997,0.00778550375252962,0.0231489293719221,0.0152775359754136,0.213798684257938,728.982934851199,4.18335324953139,0.661609694522103,1
1,7,37,Baseline04,2,210,0.623428234919389,28.583439197923,0.321579792267039,73.1669376553247,117.362245655726,0.160283677409773,2.92,4.91658314350797,444,0.0182232346241458,0.0296127562642369,0.105922551252847,0.121867881548975,0.0876993166287016,0.092255125284738,2.13871973860092,3.4754195752265,12.4313084806179,14.3026882518937,10.2925887420169,10.8272686766672,1.33333827162323,2.16667469138775,7.75002870381002,8.91669969148034,6.41669043218679,6.75002500009259,460,61.4881924847765,62.2227966892663,0.523917995444191,38.3334753091678,0.544419134396355,63.8942521907025,39.8334808647439,0.261904761904762,2.4457058215011,2.39020467393832,0.237580509557443,0.381087182533789,0.288586068617258,0.0925011139165305,0.3734026401791,0.610748061206467,0.0149685739576813,0.0240100995098767,0.460390613396703,0.0571023317986039,0.0238972226347839,0.0774097727610278,9.40807247161865,41.8018951416016,0.0118060300014852,0.00653080572374165,0.0219580378690333,0.0173768454282732,0.229176886882816,587.114016542211,3.85449300784197,0.661826025222677,1
1,7,37,Baseline04,3,211,0.600185556242801,25.9167626546765,0.238337379780109,72.2502675935837,120.379883924356,0.168244888136032,2.88,5.03141868512111,431,0.0369088811995386,0.0149942329873126,0.131487889273356,0.0818915801614764,0.0945790080738178,0.0668973471741638,4.44308683457832,1.80500402654744,15.8284968481853,9.85809891422065,11.385410013607,8.05309488767321,2.66667654324646,1.08333734569387,9.5000351853155,5.91668858032808,6.83335864206905,4.8333512346342,463,64.2859126378051,66.9208384456764,0.534025374855825,38.5834762350972,0.558246828143022,67.2016883729971,40.3334827166027,0.111111111111111,2.32327677541666,2.25336117110872,0.244657387619954,0.407636246949235,0.335125995452007,0.0725102514972277,0.614276244314729,0.560179570647433,0.0159120959707258,0.0265119608514682,0.482081092505685,0.0366770647240504,0.0264147683269618,0.0470936349695618,9.90112113952637,39.4678573608398,0.0393737715944819,0.00679320003837347,0.0201729343068196,0.0172994313773512,0.232054347523488,519.493404269218,3.70767565252318,0.659103658143197,1
1,7,37,Baseline04,4,212,0.54739924962685,30.4167793214049,0.218712570877941,59.1668858032808,108.087261434161,0.148439839036247,2.76,4.944,334,0.00563380281690141,0.0366197183098592,0.0676056338028169,0.161971830985915,0.0619718309859155,0.125352112676056,0.608942317938933,3.95812506660307,7.3073078152672,17.5070916407443,6.69836549732827,13.5489665741413,0.333334567905807,2.16667469138775,4.00001481486969,9.58336882729195,3.66668024696388,7.41669413590421,338,51.4556258658399,54.3807618669656,0.476056338028169,28.1667709880407,0.588732394366197,63.6344722246185,34.8334623461568,0.3,2.3660836132241,2.50744942115103,0.249159256145393,0.455169159101404,0.333110054483422,0.122059104617982,0.69101868167023,0.760684589800444,0.0178241400894077,0.0325614989453457,0.385313326195176,0.0395017498634109,0.0323923483014738,0.0874542658946631,9.29097938537598,37.7656860351562,0.0537899047512724,0.00723149767145514,0.021874523279274,0.0214048974008941,0.242704839765584,512.80444923602,3.39889668606568,0.657523025112902,1
2,7,37,Baseline04,1,209,0.563524464902613,35.2594678200628,0.179169574614316,61.4331626084782,109.015963697503,0.1633908188606,3.24,5.39560379918589,446,0.0366350067842605,0.0149253731343284,0.225237449118046,0.0854816824966079,0.188602442333786,0.0705563093622795,3.99380056965073,1.62710393578363,24.5544775763712,9.31886799585171,20.5606770067204,7.69176406006808,2.25060432894018,0.916912874753406,13.8370488371878,5.25141010086042,11.5864445082476,4.33449722610701,473,69.9654692386961,80.0597297866579,0.641791044776119,39.4272536143965,0.397557666214383,43.3401321076913,24.4232247547953,0.131578947368421,2.27799642396714,2.28858126527908,0.270095673838345,0.479297156841315,0.405214621583287,0.0740825352580275,0.178130196714662,0.493688297282307,0.00844763871780385,0.0149907222204874,0.378775004396468,0.0451940444708872,0.0148855357034266,0.0817430720708431,9.93846893310547,43.181209564209,0.126084119629941,0.00492353783920407,0.0193399492601698,0.0216227739756604,0.260099467538813,465.512578692287,3.29774292199476,0.65582579433006,1
2,7,37,Baseline04,2,210,0.517078660010558,25.6735604930954,0.238755898962741,58.5990682683313,113.327183657385,0.168185278392248,3.44,5.34264580369844,319,0.0284495021337127,0.0384068278805121,0.167852062588905,0.184921763869132,0.139402560455192,0.14651493598862,3.22410195326843,4.35253763691239,19.0222015242838,20.9566626962448,15.7980995710153,16.6041250593324,1.66711431773347,2.25060432894018,9.83597447462745,10.8362430652675,8.16886015689398,8.58563873632735,339,54.6485281078999,58.2958356023043,0.48221906116643,28.2575876855822,0.557610241820768,63.1923982840613,32.6754406275759,0.148936170212766,2.13667870887923,2.19989833844137,0.248999268322049,0.481550076572421,0.409181525895808,0.0723685506766136,0.144775087111064,0.565774818701582,0.00475683285326615,0.00919943757332593,0.382890765634656,0.0319777178731674,0.00909554984372061,0.0943820023464298,10.3681879043579,42.7770690917969,0.0625654895709258,0.00420484971255064,0.0170297578686992,0.0265618269118336,0.295055010945727,377.260226065293,3.1031386114679,0.647474433203623,1
2,7,37,Baseline04,3,211,0.590890146428208,19.2551703698215,0.165880209796815,61.4331626084782,103.967146820483,0.158742300036051,3.2,5.49666214382632,371,0.0447761194029851,0.0217096336499322,0.188602442333786,0.119402985074627,0.143826322930801,0.0976933514246947,4.65524538002163,2.2570886691014,19.6084578128184,12.4139876800577,14.9532124327968,10.1568990109563,2.75073862426022,1.33369145418677,11.5864445082476,7.33530299802725,8.83570588398737,6.00161154384048,404,56.9914888948103,62.1904162447662,0.548168249660787,33.675709218216,0.540027137042062,56.1450806438972,33.175574922896,0.163265306122449,2.29283375672953,2.22850739210616,0.228573413231331,0.386828947162181,0.295184877505917,0.0916440696562642,0.211315544935617,0.411815009919956,0.00694908818108566,0.0117603724196304,0.479537296822834,0.0474396150409881,0.011689838398721,0.0744337685543661,9.3214168548584,44.6506958007812,0.083596921581843,0.00404703780077398,0.0148175894628263,0.020596568824537,0.259658115346185,376.248231640086,3.610713742477,0.655978085862688,1
2,7,37,Baseline04,4,212,0.472349056691149,21.5057746987617,0.196100070872043,49.4299395207972,104.647058823529,0.170782352941176,3.68,5.87514333895447,218,0.015177065767285,0.0590219224283305,0.0927487352445194,0.33220910623946,0.0775716694772344,0.27318718381113,1.58823529411765,6.17647058823529,9.70588235294118,34.7647058823529,8.11764705882353,28.5882352941176,0.750201442980059,2.91745005603356,4.58456437376703,16.4210760296746,3.83436293078697,13.5036259736411,227,40.0588235294118,41.3416299893762,0.382799325463744,18.9217475062748,0.6070826306914,63.5294117647059,30.0080577192024,0.227272727272727,2.19368089512548,2.53178893914137,0.228843856220652,0.484480392156863,0.376980392156863,0.1075,0.623915531051701,0.663839489284086,0.00631743708958887,0.0133745098039216,0.341060784313725,0.0511490196078431,0.0132411764705882,0.109935294117647,8.58528232574463,39.6342468261719,0.0310294117647059,0.0044751325622201,0.0183552961230702,0.0282293667325348,0.29204211517124,371.731457084417,3.01036009179923,0.653335457961189,1
3,7,37,Baseline04,1,209,0.498065737158773,15.6666956790661,0.448358827560302,49.0000907409088,98.3807700172891,0.136009741406555,3.16,4.9769387755102,345,0.0391156462585034,0.0119047619047619,0.202380952380952,0.127551020408163,0.163265306122449,0.115646258503401,3.84822739863546,1.17119964306297,19.9103939320704,12.5485676042461,16.062166533435,11.3773679611831,1.91667021605596,0.583334413582247,9.91668503089821,6.25001157409551,8.00001481484225,5.66667716051326,368,61.5716383781673,71.75665135627,0.625850340136054,30.6667234568953,0.445578231292517,43.8363294974996,21.833373765507,0.166666666666667,2.23106458674562,2.47171264804328,0.245847677495699,0.493604878139466,0.414039523340336,0.07956535479913,0.424832522135814,0.438351363349611,0.0057814921879485,0.0116078897956907,0.338327973080999,0.0439199866148612,0.0115335279135915,0.112539272368984,9.3089599609375,40.2198371887207,0.141938242456917,0.00446845800615847,0.0163505323210677,0.0207917129406119,0.254434516010147,349.868690606207,3.06724888222482,0.661368579809747,1
3,7,37,Baseline04,2,210,0.429245239343036,17.2500319445036,0.449194125969384,46.3334191359614,107.941602816318,0.17451637675157,3.24,5.82035971223022,245,0.0449640287769784,0.0449640287769784,0.188848920863309,0.199640287769784,0.143884892086331,0.154676258992806,4.8534893352661,4.8534893352661,20.3846552081176,21.5494926485815,15.5311658728515,16.6960033133154,2.08333719136517,2.08333719136517,8.75001620373371,9.25001712966135,6.66667901236854,7.16667993829618,270,52.4176848208739,56.2144755744634,0.485611510791367,22.5000416667438,0.516187050359712,55.7180575688548,23.9167109568721,0.14,2.02689443504579,2.42609092418309,0.198401293335728,0.462209653482433,0.394532598191482,0.0676770552909505,0.457181285846287,0.584528590552687,0.0053426024863009,0.0124465037619935,0.346668564920273,0.0269767722785946,0.0123537481880306,0.151698505556706,9.11805438995361,39.6590728759766,0.0675411575895631,0.00400583865121007,0.0154464510020783,0.0271995630794077,0.310680354379549,284.322823595256,2.80288668088271,0.680227433233677,1
3,7,37,Baseline04,3,211,0.479183294783879,18.0000333333951,0.424806902651087,54.4167674384582,113.56148686903,0.170427251665163,3.28,5.40269525267994,335,0.0520673813169985,0.0306278713629403,0.231240428790199,0.137825421133231,0.179173047473201,0.107197549770291,5.91284923973512,3.47814661160889,26.2600069176472,15.65165975224,20.347157677912,12.1735131406311,2.83333858025663,1.66666975309214,12.5833566358456,7.50001388891461,9.75001805558899,5.83334413582247,369,64.1718049841841,73.8559664101019,0.565084226646248,30.7500569445499,0.520673813169985,59.1284923973512,28.3333858025663,0.0925925925925926,2.09001518878137,2.27734544016177,0.203294820916335,0.424252729862014,0.3665734652195,0.0576792646425142,0.620442996605309,0.44680067001675,0.00625741899522036,0.0130585082229183,0.440246407364396,0.0418788175074442,0.0129773514686474,0.0805635370432276,8.79446315765381,39.9965934753418,0.131122262650309,0.00372477830387652,0.0159626524802555,0.0243147771934681,0.287155071708648,328.463500086218,3.10044393272905,0.677719518988849,1
3,7,37,Baseline04,4,212,0.412396134066915,14.7500273148654,0.461008840006961,39.2500726853198,95.1756562270565,0.161973744182026,3.68,6.12662420382166,181,0.00849256900212314,0.0721868365180467,0.106157112526539,0.316348195329087,0.0976645435244161,0.24416135881104,0.808285827830628,6.87042953656034,10.1035728478829,30.1086470866909,9.29528702005222,23.2382175501306,0.333333950618427,2.83333858025663,4.16667438273034,12.4166896605364,3.83334043211191,9.58335108027978,185,37.3832195371666,39.1923319555208,0.392781316348195,15.4166952161023,0.643312101910828,61.2276514581701,25.2500467593458,0.315789473684211,2.01109302348425,2.50572542222063,0.233600432593394,0.566446708143704,0.477416269446571,0.089030438697133,0.586051214522539,0.494767104632689,0.00682779042183411,0.016556388040064,0.286588966449402,0.038404803014008,0.0163947308744979,0.0920031343528213,6.99794006347656,38.9429321289062,0.0461598564843608,0.00390618899837136,0.0147177257953101,0.0261666032944699,0.283506066788431,260.753947915509,2.61298814476705,0.656747294027769,1
